elapsed_s,player_x,player_z,forward,left,right,jump,focused
93.98008,173.73402,149.45149,0,0,0,0,1
94.00034,173.73402,149.45149,0,0,0,0,1
94.02007,173.73402,149.45149,0,0,0,0,1
94.04030,173.73402,149.45149,0,0,0,0,1
94.06050,173.73402,149.45149,0,0,0,0,1
94.08033,173.73402,149.45149,0,0,0,0,1
94.10008,173.73402,149.45149,0,0,0,0,1
94.12011,173.73402,149.45149,0,0,0,0,1
94.14048,173.73402,149.45149,0,0,0,0,1
94.16038,173.73402,149.45149,0,0,0,0,1
94.18051,173.73402,149.45149,0,0,0,0,1
94.20043,173.73402,149.45149,0,0,0,0,1
94.22011,173.73402,149.45149,0,0,0,0,1
94.24045,173.73402,149.45149,0,0,0,0,1
94.26020,173.73402,149.45149,0,0,0,0,1
94.28041,173.73402,149.45149,0,0,0,0,1
94.30037,173.73402,149.45149,0,0,0,0,1
94.32008,173.73402,149.45149,0,0,0,0,1
94.34024,173.73402,149.45149,0,0,0,0,1
94.36039,173.73402,149.45149,0,0,0,0,1
94.38020,173.73402,149.45149,0,0,0,0,1
94.40016,173.73402,149.45149,0,0,0,0,1
94.42038,173.73402,149.45149,0,0,0,0,1
94.44050,173.73402,149.45149,0,0,0,0,1
94.46026,173.73402,149.45149,0,0,0,0,1
94.48043,173.73402,149.45149,0,0,0,0,1
94.50042,173.73402,149.45149,0,0,0,0,1
94.52016,173.73402,149.45149,0,0,0,0,1
94.54040,173.73402,149.45149,0,0,0,0,1
94.56030,173.73402,149.45149,0,0,0,0,1
94.58033,173.73402,149.45149,0,0,0,0,1
94.60011,173.73402,149.45149,1,0,0,0,1
94.62020,173.69118,149.11319,1,0,0,0,1
94.64038,173.64833,148.77489,1,0,0,0,1
94.66033,173.60548,148.43658,1,0,0,0,1
94.68051,173.51979,147.75998,1,0,0,0,1
94.70009,173.47694,147.42168,1,0,0,0,1
94.72035,173.43410,147.08337,1,0,0,0,1
94.74049,173.39125,146.74507,0,0,0,0,1
94.76037,173.34840,146.40677,0,0,0,0,1
94.78019,173.34840,146.40677,0,0,0,0,1
94.80041,173.34840,146.40677,0,0,0,0,1
94.82010,173.34840,146.40677,0,0,0,0,1
94.84043,173.34840,146.40677,0,0,0,0,1
94.86010,173.34840,146.40677,0,0,0,0,1
94.88032,173.34840,146.40677,0,0,0,0,1
94.90030,173.34840,146.40677,0,0,0,0,1
94.92041,173.34840,146.40677,0,0,0,0,1
94.94004,173.34840,146.40677,0,0,0,0,1
94.96027,173.34840,146.40677,0,0,0,0,1
94.98043,173.34840,146.40677,0,0,0,0,1
95.00003,173.34840,146.40677,0,0,0,0,1
95.02028,173.34840,146.40677,0,0,0,0,1
95.04048,173.34840,146.40677,0,0,0,0,1
95.06027,173.34840,146.40677,0,0,0,0,1
95.08022,173.34840,146.40677,0,0,0,0,1
95.10007,173.34840,146.40677,0,0,0,0,1
95.12024,173.34840,146.40677,0,0,0,0,1
95.14049,173.34840,146.40677,0,0,0,0,1
95.16027,173.34840,146.40677,0,0,0,0,1
95.18023,173.34840,146.40677,0,0,0,0,1
95.20040,173.34840,146.40677,0,0,0,0,1
95.22018,173.34840,146.40677,0,0,0,0,1
95.24026,173.34840,146.40677,0,0,0,0,1
95.26040,173.34840,146.40677,0,0,0,0,1
95.28007,173.34840,146.40677,0,0,0,0,1
95.30010,173.34840,146.40677,0,0,0,0,1
95.32028,173.34840,146.40677,0,0,0,0,1
95.34038,173.34840,146.40677,0,0,0,0,1
95.36029,173.34840,146.40677,1,0,0,0,1
95.38048,173.30556,146.06847,1,0,1,0,1
95.40025,173.23920,145.73399,1,0,1,0,1
95.42038,173.14963,145.40497,1,0,1,0,1
95.44038,173.03731,145.08299,1,0,1,0,1
95.46039,172.90277,144.76965,1,0,1,0,1
95.48041,172.56981,144.17494,1,0,1,0,1
95.50040,172.37300,143.89647,0,0,1,0,1
95.52023,172.37300,143.89647,0,0,0,0,1
95.54056,172.37300,143.89647,0,0,0,0,1
95.56027,172.37300,143.89647,0,0,0,0,1
95.58020,172.37300,143.89647,0,0,0,0,1
95.60045,172.37300,143.89647,0,0,0,0,1
95.62010,172.37300,143.89647,0,0,0,0,1
95.64018,172.37300,143.89647,0,0,0,0,1
95.66043,172.37300,143.89647,0,0,0,0,1
95.68042,172.37300,143.89647,0,0,0,0,1
95.70054,172.37300,143.89647,0,0,0,0,1
95.72024,172.37300,143.89647,0,0,0,0,1
95.74048,172.37300,143.89647,0,0,0,0,1
95.76018,172.37300,143.89647,0,0,0,0,1
95.78040,172.37300,143.89647,0,0,0,0,1
95.80006,172.37300,143.89647,0,0,0,0,1
95.82049,172.37300,143.89647,0,0,0,0,1
95.84052,172.37300,143.89647,0,0,0,0,1
95.86037,172.37300,143.89647,0,0,0,0,1
95.88026,172.37300,143.89647,0,0,0,0,1
95.90039,172.37300,143.89647,0,0,0,0,1
95.92015,172.37300,143.89647,0,0,0,0,1
95.94019,172.37300,143.89647,0,0,0,0,1
95.96040,172.37300,143.89647,0,0,0,0,1
95.98020,172.37300,143.89647,0,0,0,0,1
96.00039,172.37300,143.89647,0,0,0,0,1
96.02051,172.37300,143.89647,0,0,0,0,1
96.04020,172.37300,143.89647,0,0,0,0,1
96.06038,172.37300,143.89647,0,0,0,0,1
96.08049,172.37300,143.89647,0,0,0,0,1
96.10023,172.37300,143.89647,0,0,0,0,1
96.12037,172.37300,143.89647,0,0,0,0,1
96.14013,172.37300,143.89647,0,0,0,0,1
96.16022,172.37300,143.89647,0,0,0,0,1
96.18046,172.37300,143.89647,0,0,0,0,1
96.20005,172.37300,143.89647,0,1,0,0,1
96.22019,172.37300,143.89647,1,1,0,0,1
96.24037,172.15721,143.63243,1,1,0,0,1
96.26053,171.96036,143.35399,1,1,0,0,1
96.28031,171.78340,142.75938,1,1,0,0,1
96.30032,171.49251,142.44611,1,1,0,0,1
96.32009,171.38000,142.12421,1,1,0,0,1
96.34040,171.29022,141.79524,1,1,0,0,1
96.36034,171.22360,141.46082,0,0,0,0,1
96.38054,171.22360,141.46082,0,0,0,0,1
96.40019,171.22360,141.46082,0,0,0,0,1
96.42029,171.22360,141.46082,0,0,0,0,1
96.44051,171.22360,141.46082,0,0,0,0,1
96.46022,171.22360,141.46082,0,0,0,0,1
96.48027,171.22360,141.46082,0,0,0,0,1
96.50043,171.22360,141.46082,0,0,0,0,1
96.52009,171.22360,141.46082,0,0,0,0,1
96.54033,171.22360,141.46082,0,0,0,0,1
96.56026,171.22360,141.46082,0,0,0,0,1
96.58043,171.22360,141.46082,0,0,0,0,1
96.60043,171.22360,141.46082,0,0,0,0,1
96.62012,171.22360,141.46082,0,0,0,0,1
96.64047,171.22360,141.46082,0,0,0,0,1
96.66017,171.22360,141.46082,0,0,0,0,1
96.68007,171.22360,141.46082,0,0,0,0,1
96.70031,171.22360,141.46082,0,0,0,0,1
96.72051,171.22360,141.46082,0,0,0,0,1
96.74007,171.22360,141.46082,0,0,0,0,1
96.76009,171.22360,141.46082,0,0,0,0,1
96.78033,171.22360,141.46082,0,0,0,0,1
96.80007,171.22360,141.46082,0,0,0,0,1
96.82028,171.22360,141.46082,0,0,0,0,1
96.84055,171.22360,141.46082,0,0,0,0,1
96.86030,171.22360,141.46082,0,0,0,0,1
96.88025,171.22360,141.46082,0,0,0,0,1
96.90042,171.22360,141.46082,0,0,0,0,1
96.92023,171.22360,141.46082,0,0,0,0,1
96.94036,171.22360,141.46082,0,0,0,0,1
96.96004,171.22360,141.46082,0,0,0,0,1
96.98029,171.22360,141.46082,0,0,0,0,1
97.00006,171.22360,141.46082,0,0,0,0,1
97.02021,171.22360,141.46082,0,0,0,0,1
97.04042,171.22360,141.46082,0,0,0,0,1
97.06009,171.22360,141.46082,0,0,0,0,1
97.08023,171.22360,141.46082,1,0,0,0,1
97.10014,171.18047,141.12256,1,0,0,0,1
97.12037,171.13733,140.78430,1,0,0,0,1
97.14057,171.09419,140.44604,1,0,0,0,1
97.16026,171.05106,140.10779,1,0,0,0,1
97.18041,171.00792,139.76953,1,0,0,0,1
97.20011,170.87851,138.75476,1,0,0,0,1
97.22030,170.83537,138.41650,1,0,0,0,1
97.24048,170.79224,138.07825,0,0,0,0,1
97.26014,170.79224,138.07825,0,0,0,0,1
97.28033,170.79224,138.07825,0,0,0,0,1
97.30034,170.79224,138.07825,0,0,0,0,1
97.32050,170.79224,138.07825,0,0,0,0,1
97.34034,170.79224,138.07825,0,0,0,0,1
97.36048,170.79224,138.07825,0,0,0,0,1
97.38018,170.79224,138.07825,0,0,0,0,1
97.40013,170.79224,138.07825,0,0,0,0,1
97.42024,170.79224,138.07825,0,0,0,0,1
97.44064,170.79224,138.07825,0,0,0,0,1
97.46043,170.79224,138.07825,0,0,0,0,1
97.48050,170.79224,138.07825,0,0,0,0,1
97.50016,170.79224,138.07825,0,0,0,0,1
97.52049,170.79224,138.07825,0,0,0,0,1
97.54016,170.79224,138.07825,0,0,0,0,1
97.56035,170.79224,138.07825,0,0,0,0,1
97.58005,170.79224,138.07825,0,0,0,0,1
97.60014,170.79224,138.07825,0,0,0,0,1
97.62032,170.79224,138.07825,0,0,0,0,1
97.64040,170.79224,138.07825,0,0,0,0,1
97.66039,170.79224,138.07825,0,0,0,0,1
97.68021,170.79224,138.07825,0,0,0,0,1
97.70041,170.79224,138.07825,0,0,0,0,1
97.72015,170.79224,138.07825,0,0,0,0,1
97.74038,170.79224,138.07825,0,0,0,0,1
97.76013,170.79224,138.07825,0,0,0,0,1
97.78049,170.79224,138.07825,1,0,0,0,1
97.80061,170.74910,137.73999,1,0,1,0,1
97.82019,170.70596,137.40173,1,0,1,0,1
97.84030,170.63931,137.06731,1,0,1,0,1
97.86046,170.54947,136.73836,1,0,1,0,1
97.88018,170.43687,136.41649,1,0,1,0,1
97.90022,170.14574,135.80023,1,0,1,0,1
97.92030,169.96861,135.50885,1,0,1,0,1
97.94039,169.77156,135.23055,0,0,0,0,1
97.96044,169.55556,134.96667,0,0,0,0,1
97.98015,169.55556,134.96667,0,0,0,0,1
98.00007,169.55556,134.96667,0,0,0,0,1
98.02038,169.55556,134.96667,0,0,0,0,1
98.04016,169.55556,134.96667,0,0,0,0,1
98.06027,169.55556,134.96667,0,0,0,0,1
98.08008,169.55556,134.96667,0,0,0,0,1
98.10030,169.55556,134.96667,0,0,0,0,1
98.12047,169.55556,134.96667,0,0,0,0,1
98.14024,169.55556,134.96667,0,0,0,0,1
98.16043,169.55556,134.96667,0,0,0,0,1
98.18017,169.55556,134.96667,0,0,0,0,1
98.20017,169.55556,134.96667,0,0,0,0,1
98.22048,169.55556,134.96667,0,0,0,0,1
98.24019,169.55556,134.96667,0,0,0,0,1
98.26036,169.55556,134.96667,0,0,0,0,1
98.28016,169.55556,134.96667,0,0,0,0,1
98.30023,169.55556,134.96667,0,0,0,0,1
98.32038,169.55556,134.96667,0,0,0,0,1
98.34007,169.55556,134.96667,0,0,0,0,1
98.36022,169.55556,134.96667,0,0,0,0,1
98.38041,169.55556,134.96667,0,0,0,0,1
98.40040,169.55556,134.96667,0,0,0,0,1
98.42014,169.55556,134.96667,0,0,0,0,1
98.44029,169.55556,134.96667,0,0,0,0,1
98.46024,169.55556,134.96667,0,0,0,0,1
98.48048,169.55556,134.96667,0,0,0,0,1
98.50028,169.55556,134.96667,0,0,0,0,1
98.52030,169.55556,134.96667,0,0,0,0,1
98.54010,169.55556,134.96667,0,0,0,0,1
98.56022,169.55556,134.96667,0,0,0,0,1
98.58046,169.55556,134.96667,0,0,0,0,1
98.60047,169.55556,134.96667,0,0,0,0,1
98.62009,169.55556,134.96667,0,0,0,0,1
98.64026,169.55556,134.96667,0,0,0,0,1
98.66053,169.55556,134.96667,0,1,0,0,1
98.68023,169.55556,134.96667,1,1,0,0,1
98.70019,169.35846,134.68840,1,1,0,0,1
98.72024,169.18124,134.39706,1,1,0,0,1
98.74038,169.02478,134.09409,1,1,0,0,1
98.76011,168.88983,133.78093,1,1,0,0,1
98.78031,168.68698,133.13023,1,1,0,0,1
98.80048,168.62007,132.79587,0,0,0,0,1
98.82019,168.57664,132.45764,0,0,0,0,1
98.84036,168.57664,132.45764,0,0,0,0,1
98.86007,168.57664,132.45764,0,0,0,0,1
98.88039,168.57664,132.45764,0,0,0,0,1
98.90033,168.57664,132.45764,0,0,0,0,1
98.92041,168.57664,132.45764,0,0,0,0,1
98.94009,168.57664,132.45764,0,0,0,0,1
98.96031,168.57664,132.45764,0,0,0,0,1
98.98049,168.57664,132.45764,0,0,0,0,1
99.00040,168.57664,132.45764,0,0,0,0,1
99.02008,168.57664,132.45764,0,0,0,0,1
99.04047,168.57664,132.45764,0,0,0,0,1
99.06017,168.57664,132.45764,0,0,0,0,1
99.08019,168.57664,132.45764,0,0,0,0,1
99.10037,168.57664,132.45764,0,0,0,0,1
99.12051,168.57664,132.45764,0,0,0,0,1
99.14037,168.57664,132.45764,0,0,0,0,1
99.16004,168.57664,132.45764,0,0,0,0,1
99.18026,168.57664,132.45764,0,0,0,0,1
99.20082,168.57664,132.45764,0,0,0,0,1
99.22044,168.57664,132.45764,0,0,0,0,1
99.24022,168.57664,132.45764,0,0,0,0,1
99.26010,168.57664,132.45764,0,0,0,0,1
99.28019,168.57664,132.45764,0,0,0,0,1
99.30045,168.57664,132.45764,0,0,0,0,1
99.32013,168.57664,132.45764,0,0,0,0,1
99.34033,168.57664,132.45764,0,0,0,0,1
99.36038,168.57664,132.45764,0,0,0,0,1
99.38031,168.57664,132.45764,0,0,0,0,1
99.40024,168.57664,132.45764,0,0,0,0,1
99.42039,168.57664,132.45764,0,0,0,0,1
99.44008,168.57664,132.45764,0,0,0,0,1
99.46051,168.57664,132.45764,0,0,0,0,1
99.48006,168.57664,132.45764,0,0,0,0,1
99.50066,168.57664,132.45764,0,0,0,0,1
99.52014,168.57664,132.45764,1,0,0,0,1
99.54052,168.55692,132.11722,1,0,0,0,1
99.56030,168.53719,131.77679,1,0,0,0,1
99.58050,168.49773,131.09595,1,0,0,0,1
99.60054,168.45827,130.41510,1,0,0,0,1
99.62010,168.43854,130.07468,1,0,0,0,1
99.64047,168.41881,129.73425,1,0,0,0,1
99.66008,168.39908,129.39383,0,0,0,0,1
99.68010,168.37935,129.05341,0,0,0,0,1
99.70034,168.37935,129.05341,0,0,0,0,1
99.72023,168.37935,129.05341,0,0,0,0,1
99.74015,168.37935,129.05341,0,0,0,0,1
99.76039,168.37935,129.05341,0,0,0,0,1
99.78040,168.37935,129.05341,0,0,0,0,1
99.80046,168.37935,129.05341,0,0,0,0,1
99.82006,168.37935,129.05341,0,0,0,0,1
99.84005,168.37935,129.05341,0,0,0,0,1
99.86009,168.37935,129.05341,0,0,0,0,1
99.88039,168.37935,129.05341,0,0,0,0,1
99.90012,168.37935,129.05341,0,0,0,0,1
99.92048,168.37935,129.05341,0,0,0,0,1
99.94033,168.37935,129.05341,0,0,0,0,1
99.96051,168.37935,129.05341,0,0,0,0,1
99.98012,168.37935,129.05341,0,0,0,0,1
100.00023,168.37935,129.05341,0,0,0,0,1
100.02038,168.37935,129.05341,0,0,0,0,1
100.04028,168.37935,129.05341,0,0,0,0,1
100.06006,168.37935,129.05341,0,0,0,0,1
100.08028,168.37935,129.05341,0,0,0,0,1
100.10045,168.37935,129.05341,0,0,0,0,1
100.12026,168.37935,129.05341,0,0,0,0,1
100.14036,168.37935,129.05341,0,0,0,0,1
100.16009,168.37935,129.05341,0,0,0,0,1
100.18033,168.37935,129.05341,0,0,0,0,1
100.20022,168.37935,129.05341,0,0,0,0,1
100.22036,168.37935,129.05341,0,0,0,0,1
100.24045,168.37935,129.05341,0,0,0,0,1
100.26056,168.37935,129.05341,0,0,0,0,1
100.28026,168.37935,129.05341,0,0,0,0,1
100.30046,168.37935,129.05341,0,0,0,0,1
100.32055,168.37935,129.05341,0,0,0,0,1
100.34015,168.37935,129.05341,0,0,0,0,1
100.36030,168.37935,129.05341,0,0,0,0,1
100.38016,168.37935,129.05341,0,0,0,0,1
100.40052,168.37935,129.05341,1,0,1,0,1
100.42035,168.35962,128.71298,1,0,1,0,1
100.44004,168.31616,128.37476,1,0,1,0,1
100.46023,168.24919,128.04041,1,0,1,0,1
100.48030,168.15903,127.71154,1,0,1,0,1
100.50021,168.04613,127.38978,1,0,1,0,1
100.52037,167.75439,126.77379,1,0,1,0,1
100.54005,167.57698,126.48257,0,0,0,0,1
100.56025,167.37967,126.20446,0,0,0,0,1
100.58044,167.37967,126.20446,0,0,0,0,1
100.60028,167.37967,126.20446,0,0,0,0,1
100.62026,167.37967,126.20446,0,0,0,0,1
100.64046,167.37967,126.20446,0,0,0,0,1
100.66030,167.37967,126.20446,0,0,0,0,1
100.68053,167.37967,126.20446,0,0,0,0,1
100.70033,167.37967,126.20446,0,0,0,0,1
100.72013,167.37967,126.20446,0,0,0,0,1
100.74023,167.37967,126.20446,0,0,0,0,1
100.76053,167.37967,126.20446,0,0,0,0,1
100.78034,167.37967,126.20446,0,0,0,0,1
100.80008,167.37967,126.20446,0,0,0,0,1
100.82008,167.37967,126.20446,0,0,0,0,1
100.84016,167.37967,126.20446,0,0,0,0,1
100.86040,167.37967,126.20446,0,0,0,0,1
100.88026,167.37967,126.20446,0,0,0,0,1
100.90023,167.37967,126.20446,0,0,0,0,1
100.92036,167.37967,126.20446,0,0,0,0,1
100.94051,167.37967,126.20446,0,0,0,0,1
100.96027,167.37967,126.20446,0,0,0,0,1
100.98023,167.37967,126.20446,0,0,0,0,1
101.00040,167.37967,126.20446,0,0,0,0,1
101.02014,167.37967,126.20446,0,0,0,0,1
101.04052,167.37967,126.20446,0,0,0,0,1
101.06020,167.37967,126.20446,0,0,0,0,1
101.08035,167.37967,126.20446,0,0,0,0,1
101.10032,167.37967,126.20446,0,0,0,0,1
101.12051,167.37967,126.20446,0,0,0,0,1
101.14007,167.37967,126.20446,0,0,0,0,1
101.16008,167.37967,126.20446,0,0,0,0,1
101.18009,167.37967,126.20446,0,0,0,0,1
101.20025,167.37967,126.20446,0,0,0,0,1
101.22057,167.37967,126.20446,1,1,0,0,1
101.24011,167.16342,125.94080,1,1,0,0,1
101.26031,166.96608,125.66270,1,1,0,0,1
101.28034,166.78862,125.37152,1,1,0,0,1
101.30018,166.63190,125.06867,1,1,0,0,1
101.32038,166.38361,124.43392,1,1,0,0,1
101.34028,166.29326,124.10511,1,1,0,0,1
101.36046,166.22606,123.77080,0,0,0,0,1
101.38026,166.22606,123.77080,0,0,0,0,1
101.40041,166.22606,123.77080,0,0,0,0,1
101.42013,166.22606,123.77080,0,0,0,0,1
101.44035,166.22606,123.77080,0,0,0,0,1
101.46005,166.22606,123.77080,0,0,0,0,1
101.48049,166.22606,123.77080,0,0,0,0,1
101.50036,166.22606,123.77080,0,0,0,0,1
101.52052,166.22606,123.77080,0,0,0,0,1
101.54050,166.22606,123.77080,0,0,0,0,1
101.56048,166.22606,123.77080,0,0,0,0,1
101.58048,166.22606,123.77080,0,0,0,0,1
101.60033,166.22606,123.77080,0,0,0,0,1
101.62049,166.22606,123.77080,0,0,0,0,1
101.64016,166.22606,123.77080,0,0,0,0,1
101.66041,166.22606,123.77080,0,0,0,0,1
101.68013,166.22606,123.77080,0,0,0,0,1
101.70020,166.22606,123.77080,0,0,0,0,1
101.72041,166.22606,123.77080,0,0,0,0,1
101.74026,166.22606,123.77080,0,0,0,0,1
101.76046,166.22606,123.77080,0,0,0,0,1
101.78023,166.22606,123.77080,0,0,0,0,1
101.80022,166.22606,123.77080,0,0,0,0,1
101.82043,166.22606,123.77080,0,0,0,0,1
101.84013,166.22606,123.77080,0,0,0,0,1
101.86033,166.22606,123.77080,0,0,0,0,1
101.88020,166.22606,123.77080,0,0,0,0,1
101.90038,166.22606,123.77080,0,0,0,0,1
101.92050,166.22606,123.77080,0,0,0,0,1
101.94017,166.22606,123.77080,0,0,0,0,1
101.96019,166.22606,123.77080,0,0,0,0,1
101.98024,166.22606,123.77080,0,0,0,0,1
102.00023,166.22606,123.77080,0,0,0,0,1
102.02023,166.22606,123.77080,0,0,0,0,1
102.04035,166.22606,123.77080,0,0,0,0,1
102.06055,166.22606,123.77080,1,0,0,0,1
102.08044,166.18234,123.43261,1,0,0,0,1
102.10011,166.13863,123.09442,1,0,0,0,1
102.12034,166.05119,122.41805,1,0,0,0,1
102.14042,166.00748,122.07986,1,0,0,0,1
102.16016,165.96376,121.74167,1,0,0,0,1
102.18033,165.92004,121.40348,1,0,0,0,1
102.20045,165.87633,121.06529,0,0,0,0,1
102.22020,165.83261,120.72710,0,0,0,0,1
102.24052,165.83261,120.72710,0,0,0,0,1
102.26012,165.83261,120.72710,0,0,0,0,1
102.28051,165.83261,120.72710,0,0,0,0,1
102.30022,165.83261,120.72710,0,0,0,0,1
102.32042,165.83261,120.72710,0,0,0,0,1
102.34007,165.83261,120.72710,0,0,0,0,1
102.36024,165.83261,120.72710,0,0,0,0,1
102.38052,165.83261,120.72710,0,0,0,0,1
102.40052,165.83261,120.72710,0,0,0,0,1
102.42034,165.83261,120.72710,0,0,0,0,1
102.44052,165.83261,120.72710,0,0,0,0,1
102.46027,165.83261,120.72710,0,0,0,0,1
102.48038,165.83261,120.72710,0,0,0,0,1
102.50053,165.83261,120.72710,0,0,0,0,1
102.52018,165.83261,120.72710,0,0,0,0,1
102.54035,165.83261,120.72710,0,0,0,0,1
102.56007,165.83261,120.72710,0,0,0,0,1
102.58052,165.83261,120.72710,0,0,0,0,1
102.60018,165.83261,120.72710,0,0,0,0,1
102.62024,165.83261,120.72710,0,0,0,0,1
102.64028,165.83261,120.72710,0,0,0,0,1
102.66032,165.83261,120.72710,0,0,0,0,1
102.68041,165.83261,120.72710,0,0,0,0,1
102.70022,165.83261,120.72710,0,0,0,0,1
102.72029,165.83261,120.72710,0,0,0,0,1
102.74050,165.83261,120.72710,0,0,0,0,1
102.76034,165.83261,120.72710,0,0,0,0,1
102.78016,165.83261,120.72710,0,0,0,0,1
102.80039,165.83261,120.72710,0,0,0,0,1
102.82019,165.83261,120.72710,0,0,0,0,1
102.84030,165.83261,120.72710,0,0,0,0,1
102.86013,165.83261,120.72710,0,0,1,0,1
102.88018,165.83261,120.72710,1,0,1,0,1
102.90040,165.78889,120.38892,1,0,1,0,1
102.92028,165.63126,119.72581,1,0,1,0,1
102.94053,165.51810,119.40414,1,0,1,0,1
102.96025,165.38275,119.09115,1,0,1,0,1
102.98052,165.22588,118.78838,1,0,1,0,1
103.00025,165.04825,118.49729,1,0,1,0,1
103.02045,164.63426,117.95583,1,0,1,0,1
103.04008,164.39993,117.70809,1,0,1,0,1
103.06020,164.14888,117.47733,0,0,0,0,1
103.08031,164.14888,117.47733,0,0,0,0,1
103.10046,164.14888,117.47733,0,0,0,0,1
103.12004,164.14888,117.47733,0,0,0,0,1
103.14055,164.14888,117.47733,0,0,0,0,1
103.16030,164.14888,117.47733,0,0,0,0,1
103.18032,164.14888,117.47733,0,0,0,0,1
103.20043,164.14888,117.47733,0,0,0,0,1
103.22049,164.14888,117.47733,0,0,0,0,1
103.24051,164.14888,117.47733,0,0,0,0,1
103.26063,164.14888,117.47733,0,0,0,0,1
103.28043,164.14888,117.47733,0,0,0,0,1
103.30018,164.14888,117.47733,0,0,0,0,1
103.32036,164.14888,117.47733,0,0,0,0,1
103.34009,164.14888,117.47733,0,0,0,0,1
103.36020,164.14888,117.47733,0,0,0,0,1
103.38035,164.14888,117.47733,0,0,0,0,1
103.40040,164.14888,117.47733,0,0,0,0,1
103.42016,164.14888,117.47733,0,0,0,0,1
103.44009,164.14888,117.47733,0,0,0,0,1
103.46040,164.14888,117.47733,0,0,0,0,1
103.48011,164.14888,117.47733,0,0,0,0,1
103.50034,164.14888,117.47733,0,0,0,0,1
103.52038,164.14888,117.47733,0,0,0,0,1
103.54020,164.14888,117.47733,0,0,0,0,1
103.56038,164.14888,117.47733,0,0,0,0,1
103.58052,164.14888,117.47733,0,0,0,0,1
103.60004,164.14888,117.47733,0,0,0,0,1
103.62047,164.14888,117.47733,0,0,0,0,1
103.64010,164.14888,117.47733,1,1,0,0,1
103.66040,163.86812,117.28379,1,1,0,0,1
103.68028,163.60155,117.07114,1,1,0,0,1
103.70011,163.35045,116.84043,1,1,0,0,1
103.72032,162.89949,116.32935,1,1,0,0,1
103.74010,162.70183,116.05148,0,0,0,0,1
103.76038,162.70183,116.05148,0,0,0,0,1
103.78034,162.70183,116.05148,0,0,0,0,1
103.80008,162.70183,116.05148,0,0,0,0,1
103.82012,162.70183,116.05148,0,0,0,0,1
103.84035,162.70183,116.05148,0,0,0,0,1
103.86005,162.70183,116.05148,0,0,0,0,1
103.88034,162.70183,116.05148,0,0,0,0,1
103.90021,162.70183,116.05148,0,0,0,0,1
103.92049,162.70183,116.05148,0,0,0,0,1
103.94015,162.70183,116.05148,0,0,0,0,1
103.96036,162.70183,116.05148,0,0,0,0,1
103.98024,162.70183,116.05148,0,0,0,0,1
104.00029,162.70183,116.05148,0,0,0,0,1
104.02021,162.70183,116.05148,0,0,0,0,1
104.04040,162.70183,116.05148,0,0,0,0,1
104.06048,162.70183,116.05148,0,0,0,0,1
104.08010,162.70183,116.05148,0,0,0,0,1
104.10030,162.70183,116.05148,0,0,0,0,1
104.12040,162.70183,116.05148,0,0,0,0,1
104.14036,162.70183,116.05148,0,0,0,0,1
104.16048,162.70183,116.05148,0,0,0,0,1
104.18048,162.70183,116.05148,0,0,0,0,1
104.20055,162.70183,116.05148,0,0,0,0,1
104.22046,162.70183,116.05148,0,0,0,0,1
104.24027,162.70183,116.05148,0,0,0,0,1
104.26009,162.70183,116.05148,0,0,0,0,1
104.28049,162.70183,116.05148,0,0,0,0,1
104.30012,162.70183,116.05148,0,0,0,0,1
104.32050,162.70183,116.05148,0,0,0,0,1
104.34007,162.70183,116.05148,0,0,0,0,1
104.36019,162.70183,116.05148,0,0,0,0,1
104.38036,162.70183,116.05148,0,0,0,0,1
104.40021,162.70183,116.05148,0,0,0,0,1
104.42022,162.70183,116.05148,0,0,0,0,1
104.44038,162.70183,116.05148,0,0,0,0,1
104.46028,162.70183,116.05148,0,0,0,0,1
104.48034,162.70183,116.05148,0,0,0,0,1
104.50006,162.70183,116.05148,0,0,0,0,1
104.52023,162.70183,116.05148,0,0,0,0,1
104.54025,162.70183,116.05148,0,0,0,0,1
104.56042,162.70183,116.05148,1,0,0,0,1
104.58024,162.52403,115.76051,1,0,0,0,1
104.60042,162.34624,115.46953,1,0,0,0,1
104.62055,162.16844,115.17855,1,0,0,0,1
104.64053,161.81285,114.59660,1,0,0,0,1
104.66032,161.63506,114.30562,1,0,0,0,1
104.68023,161.45726,114.01464,0,0,0,0,1
104.70041,161.45726,114.01464,0,0,0,0,1
104.72022,161.45726,114.01464,0,0,0,0,1
104.74028,161.45726,114.01464,0,0,0,0,1
104.76043,161.45726,114.01464,0,0,0,0,1
104.78013,161.45726,114.01464,0,0,0,0,1
104.80014,161.45726,114.01464,0,0,0,0,1
104.82052,161.45726,114.01464,0,0,0,0,1
104.84030,161.45726,114.01464,0,0,0,0,1
104.86040,161.45726,114.01464,0,0,0,0,1
104.88038,161.45726,114.01464,0,0,0,0,1
104.90017,161.45726,114.01464,0,0,0,0,1
104.92035,161.45726,114.01464,0,0,0,0,1
104.94015,161.45726,114.01464,0,0,0,0,1
104.96029,161.45726,114.01464,0,0,0,0,1
104.98054,161.45726,114.01464,0,0,0,0,1
105.00020,161.45726,114.01464,0,0,0,0,1
105.02056,161.45726,114.01464,0,0,0,0,1
105.04007,161.45726,114.01464,0,0,0,0,1
105.06021,161.45726,114.01464,0,0,0,0,1
105.08035,161.45726,114.01464,0,0,0,0,1
105.10055,161.45726,114.01464,0,0,0,0,1
105.12025,161.45726,114.01464,0,0,0,0,1
